cik,manager,manager_type,period,total_value_x,n_positions_x,ADD,EXIT,HOLD,NEW,TRIM,net_flow,gross_flow,price_effect,turnover,prev_value,value_chg_pct,total_value_y,n_positions_y,top10_weight,hhi,effective_n,options_share,put_share,etf_share,credit_share,inferred_type,inferred_conf,inferred_reason
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2022-09-30,185456000.0,42,3.0,2.0,37.0,1.0,1.0,35488429.93268491,38926840.862181745,-12642429.93268491,0.22367505508829788,162610000.0,0.14049566447327955,185456000.0,42,0.8576481753084289,0.3802532330222999,2.6298264239645666,0.001946553360365801,0.0,0.0,0.0051710378742127515,Concentrated Value,0.7,top-10 86%; turnover 22%
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2022-12-31,141669510.0,41,3.0,2.0,36.0,1.0,1.0,-46029236.92189975,56348570.51127981,2242746.9218997546,0.3445073452772289,185456000.0,-0.23610177077042538,141669510.0,41,0.7867489553680252,0.19877694070851615,5.030764617040699,0.0027922804278775297,0.0,0.0,0.00689999563067593,Concentrated Value,0.7,top-10 79%; turnover 34%
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2023-03-31,151279858.0,42,3.0,0.0,37.0,1.0,1.0,3223291.0491909003,3452903.421182147,6387056.9508091,0.023573380238063168,141669510.0,0.06783638907200285,151279858.0,42,0.7819204920194994,0.18642736755391393,5.364019312834016,0.0027880049966731196,0.0,0.0,0.006488153895543715,Concentrated Value,0.7,top-10 78%; turnover 2%
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2023-06-30,173773987.0,42,4.0,0.0,36.0,0.0,2.0,-3768495.9187580664,9854285.640552247,26262624.918758065,0.06063171251244388,151279858.0,0.14869216098814686,173773987.0,42,0.7900850603145797,0.23428106384154282,4.268377407899919,0.002571236395698281,0.0,0.0,0.005782706706268988,Concentrated Value,0.7,top-10 79%; turnover 6%
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2023-09-30,228404135.0,44,2.0,1.0,36.0,3.0,3.0,50153673.033292614,51387736.18069526,4476474.966707387,0.25554714873672446,173773987.0,0.3143747170858202,228404135.0,44,0.82875922977489,0.3523119318186496,2.8383937916549016,0.009873844884638362,0.008472512986684763,0.0,0.004453999924300845,Concentrated Value,0.7,top-10 83%; turnover 26%
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2023-12-31,238488488.0,42,2.0,3.0,36.0,1.0,3.0,1220062.1474030802,14662949.701067075,8864290.85259692,0.06281080050848041,228404135.0,0.044151359168694615,238488488.0,42,0.8342303298094623,0.319179709839328,3.133031233418285,0.0012818312639057026,0.0,0.0,0.004387721221998774,Concentrated Value,0.7,top-10 83%; turnover 6%
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2024-03-31,259389668.0,41,0.0,2.0,39.0,1.0,1.0,-2448156.114331723,4042912.114331723,23349336.114331722,0.016240568362399586,238488488.0,0.08764020509031867,259389668.0,41,0.8421904491585225,0.32459858213049647,3.0807281825956214,0.0014830891413917073,0.0,0.0,0.004031089626900636,Concentrated Value,0.7,top-10 84%; turnover 2%
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2024-06-30,234705033.0,43,2.0,0.0,38.0,2.0,1.0,-28557605.7449591,65853780.71877137,3872970.744959101,0.266563395986598,259389668.0,-0.09516429544140514,234705033.0,43,0.7714491491113443,0.1980484491320577,5.049269531685174,0.00144931702423271,0.0,0.0,0.00451105792861289,Concentrated Value,0.7,top-10 77%; turnover 27%
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2024-09-30,252598946.0,44,0.0,0.0,42.0,1.0,1.0,2687872.9854469853,3832899.0145530147,15206040.014553014,0.015731039268008992,234705033.0,0.07624000547103726,252598946.0,44,0.7639854601768606,0.19830082132556973,5.042843460331427,0.0012669886595647157,0.0,0.0,0.00417470071312174,Concentrated Value,0.7,top-10 76%; turnover 2%
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2024-12-31,290063403.0,45,3.0,0.0,39.0,1.0,2.0,2338895.729900765,2980367.90536425,35125561.27009924,0.010984244294288601,252598946.0,0.14831596724081342,290063403.0,45,0.7757010111337622,0.21846083537008784,4.577479520784266,0.0011428087672266604,0.0,0.0,0.0036408281399084325,Concentrated Value,0.7,top-10 78%; turnover 1%
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2025-03-31,278930177.0,46,3.0,0.0,42.0,1.0,0.0,7214548.459417425,7214548.459417425,-18347774.459417425,0.025358980181876305,290063403.0,-0.03838204297699699,278930177.0,46,0.7558328477309216,0.20947208231045994,4.7739058540407,0.0012283934412732976,0.0,0.0,0.003632701240497187,Concentrated Value,0.7,top-10 76%; turnover 3%
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2025-06-30,301156260.0,45,1.0,2.0,39.0,1.0,4.0,-8305306.110154674,13921514.95000771,30531389.110154673,0.047998070846147746,278930177.0,0.0796833216077586,301156260.0,45,0.7584256226319188,0.20893345865973956,4.786212827829356,0.0013304588123122527,0.0,0.0,0.003378558360367472,Concentrated Value,0.7,top-10 76%; turnover 5%
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2025-09-30,250908262.0,46,0.0,0.0,43.0,1.0,2.0,-74337920.0,83488400.0,24089922.0,0.30245884918502336,301156260.0,-0.16685025242377494,250908262.0,46,0.6823670995736283,0.10300781320882735,9.708001450071595,0.0019603379979571977,0.0,0.0,0.004076629409676433,Concentrated Value,0.7,top-10 68%; turnover 30%
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2025-12-31,268466962.0,47,1.0,0.0,42.0,1.0,3.0,-922251.5599166052,12287229.801048815,18480951.559916604,0.047315425277386025,250908262.0,0.06998055727634833,268466962.0,47,0.694288319916251,0.13377062956898686,7.475482497331673,0.0018260161188846768,0.0,0.0,0.0037241304946863444,Concentrated Value,0.7,top-10 69%; turnover 5%
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2026-03-31,253427765.0,50,3.0,0.0,41.0,3.0,3.0,-15699871.665884316,50956512.17297509,660674.6658843164,0.19527506041644713,268466962.0,-0.05601879981045865,253427765.0,50,0.6282932219364361,0.07983458753369345,12.525899248592713,0.01942819880055368,0.017526520821426177,0.0,0.003905124602270789,Concentrated Value,0.7,top-10 63%; turnover 20%
1649339,"Scion Asset Management, LLC",Hedge Fund - Contrarian Value,2026-06-30,272739688.0,50,3.0,2.0,44.0,2.0,1.0,6138623.555137234,24491604.519858208,13173299.444862766,0.09309433481762015,253427765.0,0.07620286987891789,272739688.0,50,0.6178993172420143,0.08127518866809116,12.303877928647644,0.015608124476552162,0.013668076792696191,0.0,0.0036275065328959383,Concentrated Value,0.7,top-10 62%; turnover 9%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2011-09-30,793185000.0,30,,,,,,,,,,,,793185000.0,30,0.8584731178728797,0.18436823740907424,5.4239277548725,0.0,0.0,0.0,0.0,Concentrated Value,0.7,top-10 86%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2011-12-31,940658000.0,41,0.0,0.0,30.0,11.0,0.0,81246000.0,81246000.0,66227000.0,0.09371782796942976,793185000.0,0.18592509944086189,940658000.0,41,0.7758770987967997,0.14982508931715832,6.67444955018944,0.0,0.0,0.0,0.0029213593038064844,Concentrated Value,0.7,top-10 78%; turnover 9%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2012-03-31,1104967000.0,41,1.0,3.0,36.0,3.0,1.0,21388651.73707776,83774927.17301342,142920348.26292223,0.08190643658834187,940658000.0,0.17467453633520358,1104967000.0,41,0.7944979352324549,0.1578480336800637,6.33520720332103,0.0,0.0,0.0,0.0025340123279699754,Concentrated Value,0.7,top-10 79%; turnover 8%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2012-06-30,1083778000.0,42,1.0,0.0,40.0,1.0,0.0,15736233.367863255,15736233.367863255,-36925233.36786325,0.014379229529125827,1104967000.0,-0.01917613829191278,1083778000.0,42,0.7823751727752362,0.16358533411584553,6.113017437686891,0.0,0.0,0.0,0.002584477632873153,Concentrated Value,0.7,top-10 78%; turnover 1%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2012-09-30,1128297000.0,43,4.0,0.0,37.0,1.0,1.0,28332940.487364113,31300287.486644804,16186059.512635887,0.028299481244211704,1083778000.0,0.04107760076325584,1128297000.0,43,0.7575478796806159,0.13844044593647437,7.223322586369493,0.0,0.0,0.0,0.002559609748142555,Concentrated Value,0.7,top-10 76%; turnover 3%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2012-12-31,1150965000.0,44,6.0,0.0,37.0,1.0,0.0,43263510.29618052,43263510.29618052,-20595510.296180516,0.037962735566319725,1128297000.0,0.02009045490681971,1150965000.0,44,0.7366870408743967,0.11489162562417626,8.703854563526807,0.0,0.0,0.0,0.0030974008766556757,Concentrated Value,0.7,top-10 74%; turnover 4%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2013-03-31,1368449000.0,44,3.0,1.0,40.0,1.0,0.0,107306614.3787919,125242614.3787919,110177385.6212081,0.09942201986556548,1150965000.0,0.18895796136285647,1368449000.0,44,0.7421650350140926,0.1135799600353216,8.80437006395332,0.0,0.0,0.0,0.0026577534128053,Concentrated Value,0.7,top-10 74%; turnover 10%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2013-06-30,1358588000.0,45,1.0,0.0,41.0,1.0,2.0,-11692409.82372317,45371894.552756496,1831409.8237231728,0.03327559879294377,1368449000.0,-0.007205968216572156,1358588000.0,45,0.7252257490865516,0.10507803244584565,9.5167370069988,0.0,0.0,0.0,0.0027823004472290348,Concentrated Value,0.7,top-10 73%; turnover 3%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2013-09-30,1486292000.0,46,3.0,0.0,40.0,1.0,2.0,33380393.472501118,72112160.29790747,94323606.52749889,0.05069609986917372,1358588000.0,0.09399759161717891,1486292000.0,46,0.7241396710740553,0.10177378315637117,9.82571315506216,0.0,0.0,0.0,0.0025486243618346865,Concentrated Value,0.7,top-10 72%; turnover 5%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2013-12-31,1590806000.0,46,2.0,1.0,43.0,1.0,0.0,8288512.516533283,22450512.516533285,96225487.48346671,0.014592003580343092,1486292000.0,0.07031861841414733,1590806000.0,46,0.7133132512701109,0.09751069650233375,10.255285172494554,0.0,0.0,0.0,0.002439643803204162,Concentrated Value,0.7,top-10 71%; turnover 1%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2014-03-31,1637387000.0,46,0.0,1.0,45.0,1.0,0.0,10340000.0,31770000.0,36241000.0,0.01968283804592848,1590806000.0,0.02928138314791373,1637387000.0,46,0.7095988914044145,0.09132687468226613,10.949679417795517,0.0,0.0,0.0,0.0023830652130498167,Concentrated Value,0.7,top-10 71%; turnover 2%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2014-06-30,1694273000.0,47,4.0,0.0,40.0,1.0,2.0,29618431.169574022,88370415.53788432,27267568.830425978,0.05304887986042053,1637387000.0,0.03474193944376003,1694273000.0,47,0.695933300005371,0.08427940267319697,11.865295294956164,0.0,0.0,0.0,0.0023662066266770467,Concentrated Value,0.7,top-10 70%; turnover 5%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2014-09-30,1747416000.0,48,3.0,0.0,44.0,1.0,0.0,34624915.82422724,34624915.82422724,18518084.175772756,0.020120885893075896,1694273000.0,0.03136625561524031,1747416000.0,48,0.6891970772844017,0.07623668947558279,13.117043865346247,0.0,0.0,0.0,0.0023394543714833787,Concentrated Value,0.7,top-10 69%; turnover 2%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2014-12-31,1897004000.0,49,1.0,0.0,46.0,1.0,1.0,18710189.91932543,21434669.476094298,130877810.08067457,0.011763007269246848,1747416000.0,0.08560525942305675,1897004000.0,49,0.6978994245663162,0.07961999176896711,12.559659675696707,0.0,0.0,0.0,0.002177644327581808,Concentrated Value,0.7,top-10 70%; turnover 1%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2015-03-31,1985394000.0,50,4.0,0.0,44.0,1.0,1.0,28791339.977675952,50551061.13301446,59598660.02232405,0.026041153499983496,1897004000.0,0.04659452484022175,1985394000.0,50,0.6950937698008557,0.08141295710030291,12.283057090875271,0.0,0.0,0.0,0.0020429194406752513,Concentrated Value,0.7,top-10 70%; turnover 3%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2015-06-30,2059695000.0,50,2.0,1.0,44.0,1.0,3.0,132965828.13679107,193033563.9161611,-58664828.13679106,0.09544094773497497,1985394000.0,0.03742380605562423,2059695000.0,50,0.7239309703621167,0.10028951810915816,9.971131767844069,0.0,0.0,0.0,0.001971165633746744,Concentrated Value,0.7,top-10 72%; turnover 10%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2015-09-30,1942303000.0,48,2.0,3.0,43.0,1.0,2.0,-52919969.439388454,102756186.15077133,-64472030.56061155,0.05135244253034176,2059695000.0,-0.05699484632433438,1942303000.0,48,0.7431569636663281,0.11872854218323285,8.42257456894154,0.0,0.0,0.0,0.0021170744214471173,Concentrated Value,0.7,top-10 74%; turnover 5%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2015-12-31,2178406000.0,49,3.0,0.0,44.0,1.0,1.0,37256446.11792621,39887003.56934123,198846553.8820738,0.01935929160216906,1942303000.0,0.12155827386355278,2178406000.0,49,0.7431938766235495,0.11890729344001119,8.409913059744317,0.0,0.0,0.0,0.0019101122563929772,Concentrated Value,0.7,top-10 74%; turnover 2%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2016-03-31,2033543000.0,48,3.0,2.0,41.0,1.0,3.0,-71651015.35400955,131554694.5904873,-73211984.64599045,0.062467372985991663,2178406000.0,-0.06649954140780001,2033543000.0,48,0.7380532400839324,0.11765711486946889,8.499273512778379,0.0,0.0,0.0,0.0020152020390028637,Concentrated Value,0.7,top-10 74%; turnover 6%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2016-06-30,2066745000.0,47,2.0,2.0,43.0,1.0,1.0,-24186845.533738486,65895778.19943204,57388845.53373849,0.03214202426728661,2033543000.0,0.016327168887011467,2066745000.0,47,0.7519863360017806,0.12474940207648447,8.016070484946253,0.0,0.0,0.0,0.0019262173127308885,Concentrated Value,0.7,top-10 75%; turnover 3%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2016-09-30,2183143000.0,48,1.0,0.0,46.0,1.0,0.0,21522636.510525666,21522636.510525666,94875363.48947433,0.010128566451880927,2066745000.0,0.056319478213325835,2183143000.0,48,0.7479720751228847,0.1275423364896252,7.840533798605327,0.0,0.0,0.0,0.001829472462408555,Concentrated Value,0.7,top-10 75%; turnover 1%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2016-12-31,2132056000.0,49,1.0,0.0,40.0,1.0,7.0,-100620997.58521129,148690202.39951226,49533997.58521129,0.06891464444606715,2183143000.0,-0.02340066592064738,2132056000.0,49,0.7343920609965217,0.12856826530201543,7.777969140759062,0.0,0.0,0.0,0.0018489195405749193,Concentrated Value,0.7,top-10 73%; turnover 7%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2017-03-31,2336361000.0,49,2.0,1.0,42.0,1.0,4.0,-2295869.383144719,42069295.04402224,206600869.3831447,0.018829619099570268,2132056000.0,0.09582534417482469,2336361000.0,49,0.7355541373957192,0.14382872155341697,6.952714236763949,0.0,0.0,0.0,0.0017364611033996887,Concentrated Value,0.7,top-10 74%; turnover 2%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2017-06-30,2406459000.0,50,1.0,0.0,48.0,1.0,0.0,28355835.66246899,28355835.66246899,41742164.337531015,0.011957373740715012,2336361000.0,0.030003068875058325,2406459000.0,50,0.7281831936467649,0.13516874863531322,7.398159782465775,0.0,0.0,0.0,0.0016675954171668829,Concentrated Value,0.7,top-10 73%; turnover 1%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2017-09-30,2474343000.0,50,2.0,1.0,46.0,1.0,1.0,17392485.678109553,40746050.00392939,50491514.32189044,0.01669645685439786,2406459000.0,0.02820908230724073,2474343000.0,50,0.7138258519534276,0.1318195931577745,7.5861256740726155,0.0,0.0,0.0,0.0016040621692303776,Concentrated Value,0.7,top-10 71%; turnover 2%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2017-12-31,2467668000.0,50,2.0,1.0,45.0,1.0,2.0,-187210626.7785799,239390305.4318413,180535626.7785799,0.0968797137164775,2474343000.0,-0.002697685809930128,2467668000.0,50,0.7063352930783233,0.14728459263868587,6.789576438950202,0.0,0.0,0.0,0.0015808447489694725,Concentrated Value,0.7,top-10 71%; turnover 10%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2018-03-31,2361881000.0,48,2.0,3.0,43.0,1.0,2.0,-78196554.2279805,218289062.66015127,-27590445.772019506,0.09039728664525457,2467668000.0,-0.04286921903594809,2361881000.0,48,0.7169421321395955,0.15314553617866114,6.529736516991196,0.0,0.0,0.0,0.0016410648970037018,Concentrated Value,0.7,top-10 72%; turnover 9%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2018-06-30,2425391000.0,48,3.0,1.0,44.0,1.0,0.0,76247384.62307999,133907384.62308,-12737384.623079997,0.05594308600935147,2361881000.0,0.026889585038365693,2425391000.0,48,0.7138011974151796,0.13205718387030854,7.572477094332752,0.0,0.0,0.0,0.0015527393315139704,Concentrated Value,0.7,top-10 71%; turnover 6%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2018-09-30,2624168000.0,48,1.0,1.0,45.0,1.0,1.0,35508695.43230195,47130407.44188282,163268304.56769806,0.01866713803794859,2425391000.0,0.08195668244831444,2624168000.0,48,0.7030552159770259,0.12188773658322417,8.204270815359726,0.0,0.0,0.0,0.0014286432880821654,Concentrated Value,0.7,top-10 70%; turnover 2%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2018-12-31,2277115000.0,48,1.0,1.0,45.0,1.0,1.0,-6247551.238499336,76522246.62882161,-340805448.76150066,0.03122539409735027,2624168000.0,-0.13225258443819143,2277115000.0,48,0.6993665229907141,0.12205375519428428,8.19311129271039,0.0,0.0,0.0,0.0016099318655403878,Concentrated Value,0.7,top-10 70%; turnover 3%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2019-03-31,2641307000.0,46,2.0,3.0,42.0,1.0,1.0,-45290005.847241245,173966740.80873296,409482005.8472412,0.07074087616261189,2277115000.0,0.15993570812189994,2641307000.0,46,0.7464838430367996,0.1410333610456354,7.090520941895593,0.0,0.0,0.0,0.0013898422258374358,Concentrated Value,0.7,top-10 75%; turnover 7%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2019-06-30,2722794000.0,46,2.0,1.0,38.0,1.0,5.0,10847580.09171886,171435289.63860112,70639419.90828115,0.06391948609416606,2641307000.0,0.03085101428951642,2722794000.0,46,0.7387984548225095,0.13952476768650618,7.167186275105425,0.0,0.0,0.0,0.0006849581716428052,Concentrated Value,0.7,top-10 74%; turnover 6%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2019-09-30,2601706000.0,46,1.0,1.0,42.0,1.0,2.0,-12341571.045384139,96769252.56025214,-108746428.95461586,0.03634867219842319,2722794000.0,-0.04447196519457586,2601706000.0,46,0.7234875885284501,0.12277374046456754,8.14506421500288,0.0,0.0,0.0,0.0007010784462195191,Concentrated Value,0.7,top-10 72%; turnover 4%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2019-12-31,2815702000.0,46,1.0,1.0,40.0,1.0,4.0,46094380.06036402,240164645.71053037,167901619.939636,0.08866404218051524,2601706000.0,0.08225218375942545,2815702000.0,46,0.7494070750384807,0.1201964745594874,8.319711569452746,0.0,0.0,0.0,0.0006612915713381601,Concentrated Value,0.7,top-10 75%; turnover 9%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2020-03-31,2226768000.0,47,1.0,0.0,42.0,1.0,3.0,11990375.982381266,145690276.82075256,-600924375.9823813,0.057785282538419684,2815702000.0,-0.20916062850401074,2226768000.0,47,0.7429139452336301,0.12149034602987219,8.231106690190172,0.0,0.0,0.0,0.0008061010397131627,Concentrated Value,0.7,top-10 74%; turnover 6%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2020-06-30,2927090000.0,48,2.0,0.0,44.0,1.0,1.0,245353736.4933285,247551610.10469258,454968263.5066715,0.0960645831160628,2226768000.0,0.3145015556178281,2927090000.0,48,0.7455855474208172,0.11402256677768352,8.770193727964031,0.0,0.0,0.0,0.0006299772128632874,Concentrated Value,0.7,top-10 75%; turnover 10%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2020-09-30,2985159000.0,47,1.0,2.0,43.0,1.0,2.0,-133124811.22276041,190192864.95341814,191193811.2227604,0.0643385841676892,2927090000.0,0.019838474389239913,2985159000.0,47,0.7398664526747152,0.10555575948338795,9.473665907897493,0.0,0.0,0.0,0.000636482009835992,Concentrated Value,0.7,top-10 74%; turnover 6%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2020-12-31,3184207000.0,45,2.0,3.0,41.0,1.0,1.0,57684724.52652936,251110660.92980945,141363275.47347063,0.08140566175837499,2985159000.0,0.06667919531254451,3184207000.0,45,0.7311274047196051,0.1080214863956971,9.257417513557133,0.0,0.0,0.0,0.0006130254722761429,Concentrated Value,0.7,top-10 73%; turnover 8%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2021-03-31,3435310000.0,45,0.0,1.0,44.0,1.0,0.0,-9938000.000000004,55766000.0,261041000.0,0.016848963451563007,3184207000.0,0.07885888071975211,3435310000.0,45,0.7415202703686131,0.1104207037858603,9.056272652810723,0.0,0.0,0.0,0.0005894664528092079,Concentrated Value,0.7,top-10 74%; turnover 2%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2021-06-30,3710945000.0,42,4.0,4.0,35.0,1.0,2.0,92943710.50751056,246435411.1936733,182691289.49248946,0.06896910653025208,3435310000.0,0.08023584480003265,3710945000.0,42,0.7513423130765882,0.09842137689929381,10.160394332048561,0.0,0.0,0.0,0.0005437967956948972,Concentrated Value,0.7,top-10 75%; turnover 7%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2021-09-30,3761000000.0,43,2.0,0.0,40.0,1.0,0.0,45105353.25495605,45105353.25495605,4949646.745043952,0.012073256228453516,3710945000.0,0.013488478002233961,3761000000.0,43,0.7474046796064875,0.10535194462302586,9.491993750834276,0.0,0.0,0.0,0.0005283169369848445,Concentrated Value,0.7,top-10 75%; turnover 1%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2021-12-31,4367867000.0,42,2.0,2.0,39.0,1.0,0.0,165113961.7969534,310399961.79695344,441753038.20304656,0.07636979711857839,3761000000.0,0.16135788354161118,4367867000.0,42,0.768472345884158,0.10203112591821442,9.800930755204787,0.0,0.0,0.0,0.00045743151062063015,Concentrated Value,0.7,top-10 77%; turnover 8%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2022-03-31,4481419000.0,43,4.0,0.0,37.0,1.0,1.0,181794147.10476482,319805543.66825247,-68242147.10476482,0.07227827051092088,4367867000.0,0.02599712857557246,4481419000.0,43,0.7566806406631471,0.09622348410717127,10.392473409986126,0.0,0.0,0.0,0.0004458409267243255,Concentrated Value,0.7,top-10 76%; turnover 7%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2022-06-30,3617182000.0,44,1.0,0.0,39.0,1.0,3.0,-78312849.80533174,109467339.48163386,-785924150.1946683,0.027033641855336212,4481419000.0,-0.19284896145618158,3617182000.0,44,0.7541669177829591,0.1005455629604802,9.94573972789882,0.0,0.0,0.0,0.0005424111919168015,Concentrated Value,0.7,top-10 75%; turnover 3%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2022-09-30,3358915000.0,44,0.0,1.0,42.0,1.0,1.0,18663294.166575357,64542705.83342464,-276930294.1665754,0.018503958827815796,3617182000.0,-0.07140005672924388,3358915000.0,44,0.7487962630790003,0.10432325157587073,9.585590794902844,0.0,0.0,0.0,0.0005808423255723947,Concentrated Value,0.7,top-10 75%; turnover 2%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2022-12-31,3515316957.0,44,0.0,1.0,38.0,1.0,5.0,-40485278.852120474,122394246.85212047,196887235.85212046,0.035609577220473906,3358915000.0,0.04656323753354874,3515316957.0,44,0.7432591635292476,0.10723102946654327,9.325658859891913,0.0,0.0,0.0,0.0005645965994752831,Concentrated Value,0.7,top-10 74%; turnover 4%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2023-03-31,3918182807.0,45,2.0,0.0,42.0,1.0,0.0,203286636.1303566,203286636.1303566,199579213.8696434,0.054694731306742427,3515316957.0,0.11460299453162515,3918182807.0,45,0.7363493938683907,0.09759161926030471,10.246781512382887,0.0,0.0,0.0,0.0005082751617515328,Concentrated Value,0.7,top-10 74%; turnover 5%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2023-06-30,4390932256.0,46,2.0,0.0,40.0,1.0,3.0,26567769.23860527,88343904.09929742,446181679.76139474,0.021264335234130436,3918182807.0,0.12065528136038295,4390932256.0,46,0.7394674726678362,0.09891626635202214,10.10956071108882,0.0,0.0,0.0,0.0004722172602792258,Concentrated Value,0.7,top-10 74%; turnover 2%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2023-09-30,4307151636.0,47,3.0,0.0,42.0,1.0,1.0,100994844.66209605,104255464.94063623,-184775464.66209605,0.023972053209678615,4390932256.0,-0.01908037180157307,4307151636.0,47,0.7176348069952186,0.09351092239619337,10.693937931262539,0.0,0.0,0.0,0.0004913776386023666,Concentrated Value,0.7,top-10 72%; turnover 2%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2023-12-31,4931912541.0,46,1.0,2.0,43.0,1.0,1.0,49121988.50780009,224133426.076185,575638916.4921999,0.04851864253398074,4307151636.0,0.14505198743831738,4931912541.0,46,0.7284890283702216,0.09272940994538631,10.78406516971215,0.0,0.0,0.0,0.0004347862988594712,Concentrated Value,0.7,top-10 73%; turnover 5%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2024-03-31,4609555654.0,47,0.0,0.0,42.0,1.0,4.0,-798428003.3401686,908188865.3401686,476071116.34016854,0.19036669132662107,4931912541.0,-0.06536143622178636,4609555654.0,47,0.6771129892512628,0.0706626921403233,14.15173933670941,0.0,0.0,0.0,0.00046391738391190275,Concentrated Value,0.7,top-10 68%; turnover 19%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2024-06-30,5108593977.0,48,2.0,0.0,43.0,1.0,2.0,27054355.71964746,48580704.599757545,471983967.28035253,0.009997933031364238,4609555654.0,0.1082616981892719,5108593977.0,48,0.6818985833839344,0.07478640090506827,13.371414961783914,0.0,0.0,0.0,0.00041888355379862284,Concentrated Value,0.7,top-10 68%; turnover 1%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2024-09-30,5307590145.0,46,2.0,3.0,41.0,1.0,2.0,-16796288.433770657,263029878.14231443,215792456.43377066,0.050504076168693984,5108593977.0,0.03895321665724927,5307590145.0,46,0.6869272427590583,0.07435756275579906,13.448531163993955,0.0,0.0,0.0,0.00039439009848413984,Concentrated Value,0.7,top-10 69%; turnover 5%
1656456,Appaloosa LP,Hedge Fund - Opportunistic,2024-12-31,5941575708.0,45,4.0,2.0,39.0,1.0,1.0,594647597.1754677,710581718.434729,39337965.82453224,0.12633500611873838,5307590145.0,0.1194488545045711,5941575708.0,45,0.7135705737606667,0.08683123754561685,11.516592740886013,0.0,0.0,0.0,0.0,Concentrated Value,0.7,top-10 71%; turnover 13%
